sn	iter	num_runs	kappa_indiv	kappa_group
6	18	2	17.084017	7.992279
7	18	2	12.863866	7.992279
8	18	2	12.58017	7.992279
9	18	2	11.401066	7.992279
10	18	2	16.515589	7.992279
11	18	2	12.741921	7.992279
12	18	2	14.901115	7.992279
13	18	2	13.793194	7.992279
14	18	2	12.261704	7.992279
15	18	2	17.912111	7.992279
16	18	2	12.949052	7.992279
17	18	2	15.324489	7.992279
18	18	2	21.041105	7.992279
19	18	2	15.366687	7.992279
20	18	2	14.519079	7.992279
21	18	2	13.885278	7.992279
22	18	2	13.555749	7.992279
23	18	2	10.1909895	7.992279
0	18	2	14.352615	8.488798
1	18	2	17.696009	8.488798
2	18	2	11.842218	8.488798
3	18	2	15.096656	8.488798
4	18	2	16.336674	8.488798
5	18	2	14.058299	8.488798
6	18	2	17.084017	8.488798
7	18	2	12.863866	8.488798
8	18	2	12.58017	8.488798
9	18	2	11.401066	8.488798
10	18	2	16.515589	8.488798
11	18	2	12.741921	8.488798
12	18	2	14.901115	8.488798
13	18	2	13.793194	8.488798
14	18	2	12.261704	8.488798
15	18	2	17.912111	8.488798
16	18	2	12.949052	8.488798
17	18	2	15.324489	8.488798
18	18	2	21.041105	8.488798
19	18	2	15.366687	8.488798
20	18	2	14.519079	8.488798
21	18	2	13.885278	8.488798
22	18	2	13.555749	8.488798
23	18	2	10.1909895	8.488798
0	19	2	12.917544	8.488798
1	19	2	16.110235	8.488798
2	19	2	13.332885	8.488798
3	19	2	15.356973	8.488798
4	19	2	20.126448	8.488798
5	19	2	14.165847	8.488798
6	19	2	13.326868	8.488798
7	19	2	13.14894	8.488798
8	19	2	13.953514	8.488798
9	19	2	11.804438	8.488798
10	19	2	14.522033	8.488798
11	19	2	13.302362	8.488798
12	19	2	13.634798	8.488798
13	19	2	13.888584	8.488798
14	19	2	14.638813	8.488798
15	19	2	16.927568	8.488798
16	19	2	12.455886	8.488798
17	19	2	11.96473	8.488798
18	19	2	18.668213	8.488798
19	19	2	13.548809	8.488798
20	19	2	16.334978	8.488798
21	19	2	16.725761	8.488798
22	19	2	11.329045	8.488798
23	19	2	11.974207	8.488798
0	19	2	12.917544	8.009075
1	19	2	16.110235	8.009075
2	19	2	13.332885	8.009075
3	19	2	15.356973	8.009075
4	19	2	20.126448	8.009075
5	19	2	14.165847	8.009075
6	19	2	13.326868	8.009075
7	19	2	13.14894	8.009075
8	19	2	13.953514	8.009075
9	19	2	11.804438	8.009075
10	19	2	14.522033	8.009075
11	19	2	13.302362	8.009075
12	19	2	13.634798	8.009075
13	19	2	13.888584	8.009075
14	19	2	14.638813	8.009075
15	19	2	16.927568	8.009075
16	19	2	12.455886	8.009075
17	19	2	11.96473	8.009075
18	19	2	18.668213	8.009075
19	19	2	13.548809	8.009075
20	19	2	16.334978	8.009075
21	19	2	16.725761	8.009075
22	19	2	11.329045	8.009075
23	19	2	11.974207	8.009075
0	20	2	14.42039	8.009075
1	20	2	16.82397	8.009075
2	20	2	12.451549	8.009075
3	20	2	14.66341	8.009075
4	20	2	23.48118	8.009075
5	20	2	11.779902	8.009075
6	20	2	15.17028	8.009075
7	20	2	12.587802	8.009075
8	20	2	15.0916605	8.009075
9	20	2	13.366163	8.009075
10	20	2	18.532099	8.009075
11	20	2	13.609115	8.009075
12	20	2	17.598495	8.009075
13	20	2	17.546928	8.009075
14	20	2	11.4878025	8.009075
15	20	2	15.15712	8.009075
16	20	2	13.624902	8.009075
17	20	2	13.045127	8.009075
18	20	2	16.001944	8.009075
19	20	2	14.4948225	8.009075
20	20	2	13.544518	8.009075
21	20	2	13.060275	8.009075
22	20	2	13.813539	8.009075
23	20	2	12.317752	8.009075
0	20	2	14.42039	8.704027
1	20	2	16.82397	8.704027
2	20	2	12.451549	8.704027
3	20	2	14.66341	8.704027
4	20	2	23.48118	8.704027
5	20	2	11.779902	8.704027
6	20	2	15.17028	8.704027
7	20	2	12.587802	8.704027
8	20	2	15.0916605	8.704027
9	20	2	13.366163	8.704027
10	20	2	18.532099	8.704027
11	20	2	13.609115	8.704027
12	20	2	17.598495	8.704027
13	20	2	17.546928	8.704027
14	20	2	11.4878025	8.704027
15	20	2	15.15712	8.704027
16	20	2	13.624902	8.704027
17	20	2	13.045127	8.704027
18	20	2	16.001944	8.704027
19	20	2	14.4948225	8.704027
20	20	2	13.544518	8.704027
21	20	2	13.060275	8.704027
22	20	2	13.813539	8.704027
23	20	2	12.317752	8.704027
0	21	2	17.340422	8.704027
1	21	2	17.681688	8.704027
2	21	2	11.833813	8.704027
3	21	2	15.516573	8.704027
4	21	2	16.927076	8.704027
5	21	2	15.252617	8.704027
6	21	2	17.732246	8.704027
7	21	2	14.202084	8.704027
8	21	2	13.441451	8.704027
9	21	2	13.860499	8.704027
10	21	2	18.215775	8.704027
11	21	2	10.662776	8.704027
12	21	2	17.116503	8.704027
13	21	2	16.755259	8.704027
14	21	2	12.689286	8.704027
15	21	2	13.304886	8.704027
16	21	2	11.786843	8.704027
17	21	2	12.969429	8.704027
18	21	2	21.348833	8.704027
19	21	2	12.915484	8.704027
20	21	2	18.029106	8.704027
21	21	2	14.128644	8.704027
22	21	2	12.117555	8.704027
23	21	2	11.181925	8.704027
0	21	2	17.340422	8.3596735
1	21	2	17.681688	8.3596735
2	21	2	11.833813	8.3596735
3	21	2	15.516573	8.3596735
4	21	2	16.927076	8.3596735
5	21	2	15.252617	8.3596735
6	21	2	17.732246	8.3596735
7	21	2	14.202084	8.3596735
8	21	2	13.441451	8.3596735
9	21	2	13.860499	8.3596735
10	21	2	18.215775	8.3596735
11	21	2	10.662776	8.3596735
12	21	2	17.116503	8.3596735
13	21	2	16.755259	8.3596735
14	21	2	12.689286	8.3596735
15	21	2	13.304886	8.3596735
16	21	2	11.786843	8.3596735
17	21	2	12.969429	8.3596735
18	21	2	21.348833	8.3596735
19	21	2	12.915484	8.3596735
20	21	2	18.029106	8.3596735
21	21	2	14.128644	8.3596735
22	21	2	12.117555	8.3596735
23	21	2	11.181925	8.3596735
0	22	2	13.398912	8.3596735
1	22	2	16.36774	8.3596735
2	22	2	13.126242	8.3596735
3	22	2	13.181705	8.3596735
4	22	2	17.147293	8.3596735
5	22	2	15.197602	8.3596735
6	22	2	15.068598	8.3596735
7	22	2	13.178549	8.3596735
8	22	2	16.633856	8.3596735
9	22	2	10.982011	8.3596735
10	22	2	18.601662	8.3596735
11	22	2	9.975974	8.3596735
12	22	2	15.601993	8.3596735
13	22	2	14.07108	8.3596735
14	22	2	13.83499	8.3596735
15	22	2	15.1847	8.3596735
16	22	2	13.5507965	8.3596735
17	22	2	14.3225975	8.3596735
18	22	2	16.295694	8.3596735
19	22	2	14.33719	8.3596735
20	22	2	15.756224	8.3596735
21	22	2	13.172558	8.3596735
22	22	2	11.583389	8.3596735
23	22	2	13.437124	8.3596735
0	22	2	13.398912	8.066228
1	22	2	16.36774	8.066228
2	22	2	13.126242	8.066228
3	22	2	13.181705	8.066228
4	22	2	17.147293	8.066228
5	22	2	15.197602	8.066228
6	22	2	15.068598	8.066228
7	22	2	13.178549	8.066228
8	22	2	16.633856	8.066228
9	22	2	10.982011	8.066228
10	22	2	18.601662	8.066228
11	22	2	9.975974	8.066228
12	22	2	15.601993	8.066228
13	22	2	14.07108	8.066228
14	22	2	13.83499	8.066228
15	22	2	15.1847	8.066228
16	22	2	13.5507965	8.066228
17	22	2	14.3225975	8.066228
18	22	2	16.295694	8.066228
19	22	2	14.33719	8.066228
20	22	2	15.756224	8.066228
21	22	2	13.172558	8.066228
22	22	2	11.583389	8.066228
23	22	2	13.437124	8.066228
0	23	2	15.393546	8.066228
1	23	2	16.632515	8.066228
2	23	2	12.135629	8.066228
3	23	2	14.566634	8.066228
4	23	2	18.281876	8.066228
5	23	2	11.313796	8.066228
6	23	2	16.499054	8.066228
7	23	2	12.374324	8.066228
8	23	2	13.13409	8.066228
9	23	2	14.719114	8.066228
10	23	2	20.190165	8.066228
11	23	2	14.6476145	8.066228
12	23	2	16.005644	8.066228
13	23	2	14.801489	8.066228
14	23	2	13.546691	8.066228
15	23	2	15.716084	8.066228
16	23	2	12.999507	8.066228
17	23	2	12.346921	8.066228
18	23	2	19.077206	8.066228
19	23	2	15.558021	8.066228
20	23	2	15.0184	8.066228
21	23	2	12.489791	8.066228
22	23	2	11.464414	8.066228
23	23	2	13.223002	8.066228
0	23	2	15.393546	8.602952
1	23	2	16.632515	8.602952
2	23	2	12.135629	8.602952
3	23	2	14.566634	8.602952
4	23	2	18.281876	8.602952
5	23	2	11.313796	8.602952
6	23	2	16.499054	8.602952
7	23	2	12.374324	8.602952
8	23	2	13.13409	8.602952
9	23	2	14.719114	8.602952
10	23	2	20.190165	8.602952
11	23	2	14.6476145	8.602952
12	23	2	16.005644	8.602952
13	23	2	14.801489	8.602952
14	23	2	13.546691	8.602952
15	23	2	15.716084	8.602952
16	23	2	12.999507	8.602952
17	23	2	12.346921	8.602952
18	23	2	19.077206	8.602952
19	23	2	15.558021	8.602952
20	23	2	15.0184	8.602952
21	23	2	12.489791	8.602952
22	23	2	11.464414	8.602952
23	23	2	13.223002	8.602952
0	24	2	15.75871	8.602952
1	24	2	15.245785	8.602952
2	24	2	12.715482	8.602952
3	24	2	15.261457	8.602952
4	24	2	15.572901	8.602952
5	24	2	14.713368	8.602952
6	24	2	16.174044	8.602952
7	24	2	11.966944	8.602952
8	24	2	21.533602	8.602952
9	24	2	11.098703	8.602952
10	24	2	15.93042	8.602952
11	24	2	13.008361	8.602952
12	24	2	14.584558	8.602952
13	24	2	14.973264	8.602952
14	24	2	13.313067	8.602952
15	24	2	12.392914	8.602952
16	24	2	11.339742	8.602952
17	24	2	13.778134	8.602952
18	24	2	19.973005	8.602952
19	24	2	12.809917	8.602952
20	24	2	19.593414	8.602952
21	24	2	15.293729	8.602952
22	24	2	11.723881	8.602952
23	24	2	11.83817	8.602952
0	24	2	15.75871	8.460201
1	24	2	15.245785	8.460201
2	24	2	12.715482	8.460201
3	24	2	15.261457	8.460201
4	24	2	15.572901	8.460201
5	24	2	14.713368	8.460201
6	24	2	16.174044	8.460201
7	24	2	11.966944	8.460201
8	24	2	21.533602	8.460201
9	24	2	11.098703	8.460201
10	24	2	15.93042	8.460201
11	24	2	13.008361	8.460201
12	24	2	14.584558	8.460201
13	24	2	14.973264	8.460201
14	24	2	13.313067	8.460201
15	24	2	12.392914	8.460201
16	24	2	11.339742	8.460201
17	24	2	13.778134	8.460201
18	24	2	19.973005	8.460201
19	24	2	12.809917	8.460201
20	24	2	19.593414	8.460201
21	24	2	15.293729	8.460201
22	24	2	11.723881	8.460201
23	24	2	11.83817	8.460201
0	25	2	13.799617	8.460201
1	25	2	14.902914	8.460201
2	25	2	14.938583	8.460201
3	25	2	14.956214	8.460201
4	25	2	21.464725	8.460201
5	25	2	14.479894	8.460201
6	25	2	14.730768	8.460201
7	25	2	13.414671	8.460201
8	25	2	14.522649	8.460201
9	25	2	12.697317	8.460201
10	25	2	17.837135	8.460201
11	25	2	11.552556	8.460201
12	25	2	14.487778	8.460201
13	25	2	16.219496	8.460201
14	25	2	13.181008	8.460201
15	25	2	15.319897	8.460201
16	25	2	12.898029	8.460201
17	25	2	14.808822	8.460201
18	25	2	15.428686	8.460201
19	25	2	14.842304	8.460201
20	25	2	13.223149	8.460201
21	25	2	15.456846	8.460201
22	25	2	14.221094	8.460201
23	25	2	11.804013	8.460201
0	25	2	13.799617	7.992279
1	25	2	14.902914	7.992279
2	25	2	14.938583	7.992279
3	25	2	14.956214	7.992279
4	25	2	21.464725	7.992279
5	25	2	14.479894	7.992279
6	25	2	14.730768	7.992279
7	25	2	13.414671	7.992279
8	25	2	14.522649	7.992279
9	25	2	12.697317	7.992279
10	25	2	17.837135	7.992279
11	25	2	11.552556	7.992279
12	25	2	14.487778	7.992279
13	25	2	16.219496	7.992279
14	25	2	13.181008	7.992279
15	25	2	15.319897	7.992279
16	25	2	12.898029	7.992279
17	25	2	14.808822	7.992279
18	25	2	15.428686	7.992279
19	25	2	14.842304	7.992279
20	25	2	13.223149	7.992279
21	25	2	15.456846	7.992279
22	25	2	14.221094	7.992279
23	25	2	11.804013	7.992279
0	26	2	19.086134	7.992279
1	26	2	16.334946	7.992279
2	26	2	13.793279	7.992279
3	26	2	14.684269	7.992279
4	26	2	15.668466	7.992279
5	26	2	13.859265	7.992279
6	26	2	15.014085	7.992279
7	26	2	12.533802	7.992279
8	26	2	15.2069645	7.992279
9	26	2	14.446557	7.992279
10	26	2	15.022606	7.992279
11	26	2	11.528761	7.992279
12	26	2	17.363611	7.992279
13	26	2	14.735974	7.992279
14	26	2	14.967715	7.992279
15	26	2	16.124878	7.992279
16	26	2	12.675169	7.992279
17	26	2	10.910684	7.992279
18	26	2	16.104904	7.992279
19	26	2	14.8377695	7.992279
20	26	2	15.481189	7.992279
21	26	2	14.610521	7.992279
22	26	2	12.181686	7.992279
23	26	2	11.919033	7.992279
0	26	2	19.086134	8.649379
1	26	2	16.334946	8.649379
2	26	2	13.793279	8.649379
3	26	2	14.684269	8.649379
4	26	2	15.668466	8.649379
5	26	2	13.859265	8.649379
6	26	2	15.014085	8.649379
7	26	2	12.533802	8.649379
8	26	2	15.2069645	8.649379
9	26	2	14.446557	8.649379
10	26	2	15.022606	8.649379
11	26	2	11.528761	8.649379
12	26	2	17.363611	8.649379
13	26	2	14.735974	8.649379
14	26	2	14.967715	8.649379
15	26	2	16.124878	8.649379
16	26	2	12.675169	8.649379
17	26	2	10.910684	8.649379
18	26	2	16.104904	8.649379
19	26	2	14.8377695	8.649379
20	26	2	15.481189	8.649379
21	26	2	14.610521	8.649379
22	26	2	12.181686	8.649379
23	26	2	11.919033	8.649379
0	27	2	13.48471	8.649379
1	27	2	16.840878	8.649379
2	27	2	15.995392	8.649379
3	27	2	14.675708	8.649379
4	27	2	18.185469	8.649379
5	27	2	14.427806	8.649379
6	27	2	15.715233	8.649379
7	27	2	14.336451	8.649379
8	27	2	12.816612	8.649379
9	27	2	14.143507	8.649379
10	27	2	17.39485	8.649379
11	27	2	12.195606	8.649379
12	27	2	16.186451	8.649379
13	27	2	16.496416	8.649379
14	27	2	9.764799	8.649379
15	27	2	16.081331	8.649379
16	27	2	13.926492	8.649379
17	27	2	13.502708	8.649379
18	27	2	16.284157	8.649379
19	27	2	15.347092	8.649379
20	27	2	12.258276	8.649379
21	27	2	13.47961	8.649379
22	27	2	14.065496	8.649379
23	27	2	11.49206	8.649379
0	27	2	13.48471	8.486485
1	27	2	16.840878	8.486485
2	27	2	15.995392	8.486485
3	27	2	14.675708	8.486485
4	27	2	18.185469	8.486485
5	27	2	14.427806	8.486485
6	27	2	15.715233	8.486485
7	27	2	14.336451	8.486485
8	27	2	12.816612	8.486485
9	27	2	14.143507	8.486485
10	27	2	17.39485	8.486485
11	27	2	12.195606	8.486485
12	27	2	16.186451	8.486485
13	27	2	16.496416	8.486485
14	27	2	9.764799	8.486485
15	27	2	16.081331	8.486485
16	27	2	13.926492	8.486485
17	27	2	13.502708	8.486485
18	27	2	16.284157	8.486485
19	27	2	15.347092	8.486485
20	27	2	12.258276	8.486485
21	27	2	13.47961	8.486485
22	27	2	14.065496	8.486485
23	27	2	11.49206	8.486485
0	28	2	12.232019	8.486485
1	28	2	15.353848	8.486485
2	28	2	15.961076	8.486485
3	28	2	16.404728	8.486485
4	28	2	19.639015	8.486485
5	28	2	13.791708	8.486485
6	28	2	18.706234	8.486485
7	28	2	12.833994	8.486485
8	28	2	16.192501	8.486485
9	28	2	13.280525	8.486485
10	28	2	15.190574	8.486485
11	28	2	14.080549	8.486485
12	28	2	15.453238	8.486485
13	28	2	14.27418	8.486485
14	28	2	13.785443	8.486485
15	28	2	17.618044	8.486485
16	28	2	13.891405	8.486485
17	28	2	14.709724	8.486485
18	28	2	16.88041	8.486485
19	28	2	13.799132	8.486485
20	28	2	12.57203	8.486485
21	28	2	12.008539	8.486485
22	28	2	13.373863	8.486485
23	28	2	11.365298	8.486485
0	28	2	12.232019	8.649609
1	28	2	15.353848	8.649609
2	28	2	15.961076	8.649609
3	28	2	16.404728	8.649609
4	28	2	19.639015	8.649609
5	28	2	13.791708	8.649609
6	28	2	18.706234	8.649609
7	28	2	12.833994	8.649609
8	28	2	16.192501	8.649609
9	28	2	13.280525	8.649609
10	28	2	15.190574	8.649609
11	28	2	14.080549	8.649609
12	28	2	15.453238	8.649609
13	28	2	14.27418	8.649609
14	28	2	13.785443	8.649609
15	28	2	17.618044	8.649609
16	28	2	13.891405	8.649609
17	28	2	14.709724	8.649609
18	28	2	16.88041	8.649609
19	28	2	13.799132	8.649609
20	28	2	12.57203	8.649609
21	28	2	12.008539	8.649609
22	28	2	13.373863	8.649609
23	28	2	11.365298	8.649609
0	29	2	15.535124	8.649609
1	29	2	17.910372	8.649609
2	29	2	14.691505	8.649609
3	29	2	14.765694	8.649609
4	29	2	17.771294	8.649609
5	29	2	14.703425	8.649609
6	29	2	17.066862	8.649609
7	29	2	13.830172	8.649609
8	29	2	12.119309	8.649609
9	29	2	15.070514	8.649609
10	29	2	16.26468	8.649609
11	29	2	12.401643	8.649609
12	29	2	13.46723	8.649609
13	29	2	14.603569	8.649609
14	29	2	10.854275	8.649609
15	29	2	14.459673	8.649609
16	29	2	12.848739	8.649609
17	29	2	14.363183	8.649609
18	29	2	15.5533085	8.649609
19	29	2	13.788445	8.649609
20	29	2	13.330318	8.649609
21	29	2	12.440149	8.649609
22	29	2	12.901719	8.649609
23	29	2	12.853684	8.649609
0	29	2	15.535124	8.218393
1	29	2	17.910372	8.218393
2	29	2	14.691505	8.218393
3	29	2	14.765694	8.218393
4	29	2	17.771294	8.218393
5	29	2	14.703425	8.218393
6	29	2	17.066862	8.218393
7	29	2	13.830172	8.218393
8	29	2	12.119309	8.218393
9	29	2	15.070514	8.218393
10	29	2	16.26468	8.218393
11	29	2	12.401643	8.218393
12	29	2	13.46723	8.218393
13	29	2	14.603569	8.218393
14	29	2	10.854275	8.218393
15	29	2	14.459673	8.218393
16	29	2	12.848739	8.218393
17	29	2	14.363183	8.218393
18	29	2	15.5533085	8.218393
19	29	2	13.788445	8.218393
20	29	2	13.330318	8.218393
21	29	2	12.440149	8.218393
22	29	2	12.901719	8.218393
23	29	2	12.853684	8.218393
0	0	3	16.450232	8.218393
1	0	3	12.951437	8.218393
2	0	3	13.127328	8.218393
3	0	3	13.049544	8.218393
4	0	3	12.967392	8.218393
5	0	3	10.704999	8.218393
6	0	3	12.437228	8.218393
7	0	3	10.375332	8.218393
8	0	3	13.903634	8.218393
9	0	3	10.899949	8.218393
10	0	3	14.191758	8.218393
11	0	3	9.939762	8.218393
12	0	3	13.738855	8.218393
13	0	3	13.064575	8.218393
14	0	3	11.100406	8.218393
15	0	3	13.249865	8.218393
16	0	3	10.562686	8.218393
17	0	3	10.818128	8.218393
18	0	3	16.897633	8.218393
19	0	3	13.4558115	8.218393
20	0	3	11.84957	8.218393
21	0	3	12.901837	8.218393
22	0	3	10.578731	8.218393
23	0	3	10.313408	8.218393
0	0	3	16.450232	8.400377
1	0	3	12.951437	8.400377
2	0	3	13.127328	8.400377
3	0	3	13.049544	8.400377
4	0	3	12.967392	8.400377
5	0	3	10.704999	8.400377
6	0	3	12.437228	8.400377
7	0	3	10.375332	8.400377
8	0	3	13.903634	8.400377
9	0	3	10.899949	8.400377
10	0	3	14.191758	8.400377
11	0	3	9.939762	8.400377
12	0	3	13.738855	8.400377
13	0	3	13.064575	8.400377
14	0	3	11.100406	8.400377
15	0	3	13.249865	8.400377
16	0	3	10.562686	8.400377
17	0	3	10.818128	8.400377
18	0	3	16.897633	8.400377
19	0	3	13.4558115	8.400377
20	0	3	11.84957	8.400377
21	0	3	12.901837	8.400377
22	0	3	10.578731	8.400377
23	0	3	10.313408	8.400377
0	1	3	13.310521	8.400377
1	1	3	17.557434	8.400377
2	1	3	10.312865	8.400377
3	1	3	14.535454	8.400377
4	1	3	12.542569	8.400377
5	1	3	12.198845	8.400377
6	1	3	16.003847	8.400377
7	1	3	10.533278	8.400377
8	1	3	14.26222	8.400377
9	1	3	11.478468	8.400377
10	1	3	14.456222	8.400377
11	1	3	10.677055	8.400377
12	1	3	16.101795	8.400377
13	1	3	12.511714	8.400377
14	1	3	10.184794	8.400377
15	1	3	16.582132	8.400377
16	1	3	12.10402	8.400377
17	1	3	13.291521	8.400377
18	1	3	14.488147	8.400377
19	1	3	12.969613	8.400377
20	1	3	15.8394575	8.400377
21	1	3	13.446007	8.400377
22	1	3	10.487809	8.400377
23	1	3	10.678628	8.400377
0	1	3	13.310521	8.716012
1	1	3	17.557434	8.716012
2	1	3	10.312865	8.716012
3	1	3	14.535454	8.716012
4	1	3	12.542569	8.716012
5	1	3	12.198845	8.716012
6	1	3	16.003847	8.716012
7	1	3	10.533278	8.716012
8	1	3	14.26222	8.716012
9	1	3	11.478468	8.716012
10	1	3	14.456222	8.716012
11	1	3	10.677055	8.716012
12	1	3	16.101795	8.716012
13	1	3	12.511714	8.716012
14	1	3	10.184794	8.716012
15	1	3	16.582132	8.716012
16	1	3	12.10402	8.716012
17	1	3	13.291521	8.716012
18	1	3	14.488147	8.716012
19	1	3	12.969613	8.716012
20	1	3	15.8394575	8.716012
21	1	3	13.446007	8.716012
22	1	3	10.487809	8.716012
23	1	3	10.678628	8.716012
0	2	3	12.776994	8.716012
1	2	3	12.6292515	8.716012
2	2	3	11.158599	8.716012
3	2	3	13.968221	8.716012
4	2	3	16.638948	8.716012
5	2	3	10.358295	8.716012
6	2	3	15.291007	8.716012
7	2	3	10.198975	8.716012
8	2	3	12.955231	8.716012
9	2	3	9.776856	8.716012
10	2	3	14.103665	8.716012
11	2	3	12.520611	8.716012
12	2	3	12.965642	8.716012
13	2	3	12.151011	8.716012
14	2	3	10.674106	8.716012
15	2	3	16.69912	8.716012
16	2	3	11.425847	8.716012
17	2	3	13.175926	8.716012
18	2	3	20.158722	8.716012
19	2	3	13.294951	8.716012
20	2	3	15.124718	8.716012
21	2	3	14.632768	8.716012
22	2	3	11.4726305	8.716012
23	2	3	11.0327215	8.716012
0	2	3	12.776994	8.628868
1	2	3	12.6292515	8.628868
2	2	3	11.158599	8.628868
3	2	3	13.968221	8.628868
4	2	3	16.638948	8.628868
5	2	3	10.358295	8.628868
6	2	3	15.291007	8.628868
7	2	3	10.198975	8.628868
8	2	3	12.955231	8.628868
9	2	3	9.776856	8.628868
10	2	3	14.103665	8.628868
11	2	3	12.520611	8.628868
12	2	3	12.965642	8.628868
13	2	3	12.151011	8.628868
14	2	3	10.674106	8.628868
15	2	3	16.69912	8.628868
16	2	3	11.425847	8.628868
17	2	3	13.175926	8.628868
18	2	3	20.158722	8.628868
19	2	3	13.294951	8.628868
20	2	3	15.124718	8.628868
21	2	3	14.632768	8.628868
22	2	3	11.4726305	8.628868
23	2	3	11.0327215	8.628868
0	3	3	13.398912	8.628868
1	3	3	16.36774	8.628868
2	3	3	13.126242	8.628868
3	3	3	13.181705	8.628868
4	3	3	17.147293	8.628868
5	3	3	15.197602	8.628868
6	3	3	15.068598	8.628868
7	3	3	13.178549	8.628868
8	3	3	16.633856	8.628868
9	3	3	10.982011	8.628868
10	3	3	18.601662	8.628868
11	3	3	9.975974	8.628868
12	3	3	15.601993	8.628868
13	3	3	14.07108	8.628868
14	3	3	13.83499	8.628868
15	3	3	15.1847	8.628868
16	3	3	13.5507965	8.628868
17	3	3	14.3225975	8.628868
18	3	3	16.295694	8.628868
19	3	3	14.33719	8.628868
20	3	3	15.756224	8.628868
21	3	3	13.172558	8.628868
22	3	3	11.583389	8.628868
23	3	3	13.437124	8.628868
0	3	3	13.398912	8.066228
1	3	3	16.36774	8.066228
2	3	3	13.126242	8.066228
3	3	3	13.181705	8.066228
4	3	3	17.147293	8.066228
5	3	3	15.197602	8.066228
6	3	3	15.068598	8.066228
7	3	3	13.178549	8.066228
8	3	3	16.633856	8.066228
9	3	3	10.982011	8.066228
10	3	3	18.601662	8.066228
11	3	3	9.975974	8.066228
12	3	3	15.601993	8.066228
13	3	3	14.07108	8.066228
14	3	3	13.83499	8.066228
15	3	3	15.1847	8.066228
16	3	3	13.5507965	8.066228
17	3	3	14.3225975	8.066228
18	3	3	16.295694	8.066228
19	3	3	14.33719	8.066228
20	3	3	15.756224	8.066228
21	3	3	13.172558	8.066228
22	3	3	11.583389	8.066228
23	3	3	13.437124	8.066228
0	4	3	14.541593	8.066228
1	4	3	12.936366	8.066228
2	4	3	9.7260895	8.066228
3	4	3	13.072848	8.066228
4	4	3	12.449333	8.066228
5	4	3	10.83527	8.066228
6	4	3	13.439755	8.066228
7	4	3	11.706278	8.066228
8	4	3	12.597207	8.066228
9	4	3	12.658474	8.066228
10	4	3	16.579115	8.066228
11	4	3	10.036323	8.066228
12	4	3	12.610761	8.066228
13	4	3	12.125807	8.066228
14	4	3	10.216423	8.066228
15	4	3	12.574455	8.066228
16	4	3	11.202624	8.066228
17	4	3	11.483991	8.066228
18	4	3	12.751678	8.066228
19	4	3	12.806603	8.066228
20	4	3	15.64609	8.066228
21	4	3	9.148433	8.066228
22	4	3	9.762806	8.066228
23	4	3	12.057733	8.066228
0	4	3	14.541593	8.068404
1	4	3	12.936366	8.068404
2	4	3	9.7260895	8.068404
3	4	3	13.072848	8.068404
4	4	3	12.449333	8.068404
5	4	3	10.83527	8.068404
6	4	3	13.439755	8.068404
7	4	3	11.706278	8.068404
8	4	3	12.597207	8.068404
9	4	3	12.658474	8.068404
10	4	3	16.579115	8.068404
11	4	3	10.036323	8.068404
12	4	3	12.610761	8.068404
13	4	3	12.125807	8.068404
14	4	3	10.216423	8.068404
15	4	3	12.574455	8.068404
16	4	3	11.202624	8.068404
17	4	3	11.483991	8.068404
18	4	3	12.751678	8.068404
19	4	3	12.806603	8.068404
20	4	3	15.64609	8.068404
21	4	3	9.148433	8.068404
22	4	3	9.762806	8.068404
23	4	3	12.057733	8.068404
0	5	3	14.432005	8.068404
1	5	3	14.006525	8.068404
2	5	3	10.764823	8.068404
3	5	3	13.592516	8.068404
4	5	3	10.552994	8.068404
5	5	3	12.35862	8.068404
6	5	3	14.759201	8.068404
7	5	3	10.941841	8.068404
8	5	3	13.175332	8.068404
9	5	3	11.193774	8.068404
10	5	3	15.370889	8.068404
11	5	3	11.894784	8.068404
12	5	3	13.856637	8.068404
13	5	3	13.621658	8.068404
14	5	3	10.870538	8.068404
15	5	3	14.78612	8.068404
16	5	3	11.01132	8.068404
17	5	3	10.825575	8.068404
18	5	3	13.054463	8.068404
19	5	3	11.836251	8.068404
20	5	3	12.565192	8.068404
21	5	3	12.438555	8.068404
22	5	3	11.474936	8.068404
23	5	3	11.097449	8.068404
0	5	3	14.432005	8.417781
1	5	3	14.006525	8.417781
2	5	3	10.764823	8.417781
3	5	3	13.592516	8.417781
4	5	3	10.552994	8.417781
5	5	3	12.35862	8.417781
6	5	3	14.759201	8.417781
7	5	3	10.941841	8.417781
8	5	3	13.175332	8.417781
9	5	3	11.193774	8.417781
10	5	3	15.370889	8.417781
11	5	3	11.894784	8.417781
12	5	3	13.856637	8.417781
13	5	3	13.621658	8.417781
14	5	3	10.870538	8.417781
15	5	3	14.78612	8.417781
16	5	3	11.01132	8.417781
17	5	3	10.825575	8.417781
18	5	3	13.054463	8.417781
