atlas	K	networks	subj	dice	type	strength	spatial_w	first_run	second_run	w/b
fs32k	15	all	2	0.6055426597595215	rest	10	0	3	15	within
fs32k	15	all	3	0.6298825144767761	rest	10	0	3	15	within
fs32k	15	all	4	0.7214156985282898	rest	10	0	3	15	within
fs32k	15	all	5	0.6665424108505249	rest	10	0	3	15	within
fs32k	15	all	6	0.6603129506111145	rest	10	0	3	15	within
fs32k	15	all	7	0.5875389575958252	rest	10	0	3	15	within
fs32k	15	all	8	0.6432740688323975	rest	10	0	3	15	within
fs32k	15	all	9	0.6524683833122253	rest	10	0	3	15	within
fs32k	15	all	10	0.6327936053276062	rest	10	0	3	15	within
fs32k	15	all	11	0.6433180570602417	rest	10	0	3	15	within
fs32k	15	all	1	0.6073192954063416	rest	10	0	4	5	within
fs32k	15	all	2	0.6708652973175049	rest	10	0	4	5	within
fs32k	15	all	3	0.6159315705299377	rest	10	0	4	5	within
fs32k	15	all	4	0.7403720021247864	rest	10	0	4	5	within
fs32k	15	all	5	0.7185173034667969	rest	10	0	4	5	within
fs32k	15	all	6	0.6835090517997742	rest	10	0	4	5	within
fs32k	15	all	7	0.625447690486908	rest	10	0	4	5	within
fs32k	15	all	8	0.6852928996086121	rest	10	0	4	5	within
fs32k	15	all	9	0.6673169136047363	rest	10	0	4	5	within
fs32k	15	all	10	0.6452199816703796	rest	10	0	4	5	within
fs32k	15	all	11	0.6123155355453491	rest	10	0	4	5	within
fs32k	15	all	1	0.6099579334259033	rest	10	0	4	6	within
fs32k	15	all	2	0.6404475569725037	rest	10	0	4	6	within
fs32k	15	all	3	0.5857964158058167	rest	10	0	4	6	within
fs32k	15	all	4	0.7001322507858276	rest	10	0	4	6	within
fs32k	15	all	5	0.6812959313392639	rest	10	0	4	6	within
fs32k	15	all	6	0.6380702257156372	rest	10	0	4	6	within
fs32k	15	all	7	0.5972447991371155	rest	10	0	4	6	within
fs32k	15	all	8	0.6841052174568176	rest	10	0	4	6	within
fs32k	15	all	9	0.6538722515106201	rest	10	0	4	6	within
fs32k	15	all	10	0.6086180210113525	rest	10	0	4	6	within
fs32k	15	all	11	0.6361120939254761	rest	10	0	4	6	within
fs32k	15	all	1	0.5959075093269348	rest	10	0	4	7	within
fs32k	15	all	2	0.6672508716583252	rest	10	0	4	7	within
fs32k	15	all	3	0.6283770799636841	rest	10	0	4	7	within
fs32k	15	all	4	0.7070134282112122	rest	10	0	4	7	within
fs32k	15	all	5	0.6585749387741089	rest	10	0	4	7	within
fs32k	15	all	6	0.632249116897583	rest	10	0	4	7	within
fs32k	15	all	7	0.6325163245201111	rest	10	0	4	7	within
fs32k	15	all	8	0.6825301051139832	rest	10	0	4	7	within
fs32k	15	all	9	0.6487122178077698	rest	10	0	4	7	within
fs32k	15	all	10	0.6239348649978638	rest	10	0	4	7	within
fs32k	15	all	11	0.6711499094963074	rest	10	0	4	7	within
fs32k	15	all	1	0.6198781728744507	rest	10	0	4	8	within
fs32k	15	all	2	0.662085235118866	rest	10	0	4	8	within
fs32k	15	all	3	0.546933650970459	rest	10	0	4	8	within
fs32k	15	all	4	0.7184976935386658	rest	10	0	4	8	within
fs32k	15	all	5	0.6847556233406067	rest	10	0	4	8	within
fs32k	15	all	6	0.6732662320137024	rest	10	0	4	8	within
fs32k	15	all	7	0.6413069367408752	rest	10	0	4	8	within
fs32k	15	all	8	0.6375243067741394	rest	10	0	4	8	within
fs32k	15	all	9	0.6312252879142761	rest	10	0	4	8	within
fs32k	15	all	10	0.5982698202133179	rest	10	0	4	8	within
fs32k	15	all	11	0.6832655072212219	rest	10	0	4	8	within
fs32k	15	all	1	0.6454418301582336	rest	10	0	4	9	within
fs32k	15	all	2	0.6456915140151978	rest	10	0	4	9	within
fs32k	15	all	3	0.6124631762504578	rest	10	0	4	9	within
fs32k	15	all	4	0.6543381214141846	rest	10	0	4	9	within
fs32k	15	all	5	0.6973981857299805	rest	10	0	4	9	within
fs32k	15	all	6	0.6666616201400757	rest	10	0	4	9	within
fs32k	15	all	7	0.6376076340675354	rest	10	0	4	9	within
fs32k	15	all	8	0.662047266960144	rest	10	0	4	9	within
fs32k	15	all	9	0.6303699016571045	rest	10	0	4	9	within
fs32k	15	all	10	0.6008791923522949	rest	10	0	4	9	within
fs32k	15	all	11	0.6303407549858093	rest	10	0	4	9	within
fs32k	15	all	1	0.649985671043396	rest	10	0	4	10	within
fs32k	15	all	2	0.6378095149993896	rest	10	0	4	10	within
fs32k	15	all	3	0.5764923691749573	rest	10	0	4	10	within
fs32k	15	all	4	0.7005151510238647	rest	10	0	4	10	within
fs32k	15	all	5	0.7022369503974915	rest	10	0	4	10	within
fs32k	15	all	6	0.6897632479667664	rest	10	0	4	10	within
fs32k	15	all	7	0.6361444592475891	rest	10	0	4	10	within
fs32k	15	all	8	0.6618969440460205	rest	10	0	4	10	within
fs32k	15	all	9	0.656865119934082	rest	10	0	4	10	within
fs32k	15	all	10	0.6473824977874756	rest	10	0	4	10	within
fs32k	15	all	11	0.6278365850448608	rest	10	0	4	10	within
fs32k	15	all	1	0.6289481520652771	rest	10	0	4	11	within
fs32k	15	all	2	0.6547446250915527	rest	10	0	4	11	within
fs32k	15	all	3	0.5976719260215759	rest	10	0	4	11	within
fs32k	15	all	4	0.7083430290222168	rest	10	0	4	11	within
fs32k	15	all	5	0.7070280909538269	rest	10	0	4	11	within
fs32k	15	all	6	0.6666606068611145	rest	10	0	4	11	within
fs32k	15	all	7	0.6104534268379211	rest	10	0	4	11	within
fs32k	15	all	8	0.6723423600196838	rest	10	0	4	11	within
fs32k	15	all	9	0.5831025838851929	rest	10	0	4	11	within
fs32k	15	all	10	0.5841124653816223	rest	10	0	4	11	within
fs32k	15	all	11	0.6370975971221924	rest	10	0	4	11	within
fs32k	15	all	1	0.59480220079422	rest	10	0	4	12	within
fs32k	15	all	2	0.6523574590682983	rest	10	0	4	12	within
fs32k	15	all	3	0.6109798550605774	rest	10	0	4	12	within
fs32k	15	all	4	0.7090796232223511	rest	10	0	4	12	within
fs32k	15	all	5	0.6927458047866821	rest	10	0	4	12	within
fs32k	15	all	6	0.6929513216018677	rest	10	0	4	12	within
fs32k	15	all	7	0.6405562162399292	rest	10	0	4	12	within
fs32k	15	all	8	0.6589822769165039	rest	10	0	4	12	within
fs32k	15	all	9	0.6540258526802063	rest	10	0	4	12	within
fs32k	15	all	10	0.5906423330307007	rest	10	0	4	12	within
fs32k	15	all	11	0.6392481923103333	rest	10	0	4	12	within
fs32k	15	all	1	0.6060445308685303	rest	10	0	4	13	within
fs32k	15	all	2	0.6035646796226501	rest	10	0	4	13	within
fs32k	15	all	3	0.6055899858474731	rest	10	0	4	13	within
fs32k	15	all	4	0.6901524066925049	rest	10	0	4	13	within
fs32k	15	all	5	0.7054562568664551	rest	10	0	4	13	within
fs32k	15	all	6	0.6594582200050354	rest	10	0	4	13	within
fs32k	15	all	7	0.6110313534736633	rest	10	0	4	13	within
fs32k	15	all	8	0.6682825088500977	rest	10	0	4	13	within
fs32k	15	all	9	0.6602098345756531	rest	10	0	4	13	within
fs32k	15	all	10	0.5966203212738037	rest	10	0	4	13	within
fs32k	15	all	11	0.6423761248588562	rest	10	0	4	13	within
fs32k	15	all	1	0.6207261085510254	rest	10	0	4	14	within
fs32k	15	all	2	0.6416029930114746	rest	10	0	4	14	within
fs32k	15	all	3	0.6368102431297302	rest	10	0	4	14	within
fs32k	15	all	4	0.7218142747879028	rest	10	0	4	14	within
fs32k	15	all	5	0.7042556405067444	rest	10	0	4	14	within
fs32k	15	all	6	0.68461674451828	rest	10	0	4	14	within
fs32k	15	all	7	0.624618411064148	rest	10	0	4	14	within
fs32k	15	all	8	0.6399985551834106	rest	10	0	4	14	within
fs32k	15	all	9	0.638608455657959	rest	10	0	4	14	within
fs32k	15	all	10	0.6492817401885986	rest	10	0	4	14	within
fs32k	15	all	11	0.6470996141433716	rest	10	0	4	14	within
fs32k	15	all	1	0.6088938117027283	rest	10	0	4	15	within
fs32k	15	all	2	0.6155038475990295	rest	10	0	4	15	within
fs32k	15	all	3	0.5824766755104065	rest	10	0	4	15	within
fs32k	15	all	4	0.7350354194641113	rest	10	0	4	15	within
fs32k	15	all	5	0.6682224869728088	rest	10	0	4	15	within
fs32k	15	all	6	0.6877791285514832	rest	10	0	4	15	within
fs32k	15	all	7	0.6144450306892395	rest	10	0	4	15	within
fs32k	15	all	8	0.6580294370651245	rest	10	0	4	15	within
fs32k	15	all	9	0.6052507162094116	rest	10	0	4	15	within
fs32k	15	all	10	0.5938799977302551	rest	10	0	4	15	within
fs32k	15	all	11	0.6326659321784973	rest	10	0	4	15	within
fs32k	15	all	1	0.6037854552268982	rest	10	0	5	6	within
fs32k	15	all	2	0.614078938961029	rest	10	0	5	6	within
fs32k	15	all	3	0.6322824358940125	rest	10	0	5	6	within
fs32k	15	all	4	0.7098839282989502	rest	10	0	5	6	within
fs32k	15	all	5	0.6785690784454346	rest	10	0	5	6	within
fs32k	15	all	6	0.6182359457015991	rest	10	0	5	6	within
fs32k	15	all	7	0.6166890859603882	rest	10	0	5	6	within
fs32k	15	all	8	0.6845506429672241	rest	10	0	5	6	within
fs32k	15	all	9	0.623058557510376	rest	10	0	5	6	within
fs32k	15	all	10	0.6442474722862244	rest	10	0	5	6	within
fs32k	15	all	11	0.623274564743042	rest	10	0	5	6	within
fs32k	15	all	1	0.6189590692520142	rest	10	0	5	7	within
fs32k	15	all	2	0.6248410940170288	rest	10	0	5	7	within
fs32k	15	all	3	0.6614102125167847	rest	10	0	5	7	within
fs32k	15	all	4	0.702358603477478	rest	10	0	5	7	within
fs32k	15	all	5	0.6523252129554749	rest	10	0	5	7	within
fs32k	15	all	6	0.6183204054832458	rest	10	0	5	7	within
fs32k	15	all	7	0.6093820929527283	rest	10	0	5	7	within
fs32k	15	all	8	0.6628629565238953	rest	10	0	5	7	within
fs32k	15	all	9	0.6500317454338074	rest	10	0	5	7	within
fs32k	15	all	10	0.6225267052650452	rest	10	0	5	7	within
fs32k	15	all	11	0.6726194024085999	rest	10	0	5	7	within
fs32k	15	all	1	0.6395674347877502	rest	10	0	5	8	within
fs32k	15	all	2	0.6435431241989136	rest	10	0	5	8	within
fs32k	15	all	3	0.633460283279419	rest	10	0	5	8	within
fs32k	15	all	4	0.7468022704124451	rest	10	0	5	8	within
fs32k	15	all	5	0.6783741116523743	rest	10	0	5	8	within
fs32k	15	all	6	0.6636667251586914	rest	10	0	5	8	within
fs32k	15	all	7	0.613199770450592	rest	10	0	5	8	within
fs32k	15	all	8	0.6129873394966125	rest	10	0	5	8	within
fs32k	15	all	9	0.6444617509841919	rest	10	0	5	8	within
fs32k	15	all	10	0.5967162251472473	rest	10	0	5	8	within
fs32k	15	all	11	0.6295421123504639	rest	10	0	5	8	within
fs32k	15	all	1	0.6571584343910217	rest	10	0	5	9	within
fs32k	15	all	2	0.6279874444007874	rest	10	0	5	9	within
fs32k	15	all	3	0.6753883957862854	rest	10	0	5	9	within
fs32k	15	all	4	0.6612117886543274	rest	10	0	5	9	within
fs32k	15	all	5	0.6757493615150452	rest	10	0	5	9	within
fs32k	15	all	6	0.6719993948936462	rest	10	0	5	9	within
fs32k	15	all	7	0.6186959147453308	rest	10	0	5	9	within
fs32k	15	all	8	0.6618211269378662	rest	10	0	5	9	within
fs32k	15	all	9	0.659306526184082	rest	10	0	5	9	within
fs32k	15	all	10	0.6055084466934204	rest	10	0	5	9	within
fs32k	15	all	11	0.6318545341491699	rest	10	0	5	9	within
fs32k	15	all	1	0.672680675983429	rest	10	0	5	10	within
fs32k	15	all	2	0.6248000264167786	rest	10	0	5	10	within
fs32k	15	all	3	0.6685824990272522	rest	10	0	5	10	within
fs32k	15	all	4	0.7193995714187622	rest	10	0	5	10	within
fs32k	15	all	5	0.6826596856117249	rest	10	0	5	10	within
fs32k	15	all	6	0.6592763662338257	rest	10	0	5	10	within
fs32k	15	all	7	0.6080356240272522	rest	10	0	5	10	within
fs32k	15	all	8	0.6695443987846375	rest	10	0	5	10	within
fs32k	15	all	9	0.6574995517730713	rest	10	0	5	10	within
fs32k	15	all	10	0.6013630032539368	rest	10	0	5	10	within
fs32k	15	all	11	0.6923148036003113	rest	10	0	5	10	within
fs32k	15	all	1	0.6159459948539734	rest	10	0	5	11	within
fs32k	15	all	2	0.6494562029838562	rest	10	0	5	11	within
fs32k	15	all	3	0.6077787280082703	rest	10	0	5	11	within
fs32k	15	all	4	0.7168968915939331	rest	10	0	5	11	within
fs32k	15	all	5	0.698223888874054	rest	10	0	5	11	within
fs32k	15	all	6	0.6496738195419312	rest	10	0	5	11	within
fs32k	15	all	7	0.562696635723114	rest	10	0	5	11	within
fs32k	15	all	8	0.6653189659118652	rest	10	0	5	11	within
fs32k	15	all	9	0.5948725938796997	rest	10	0	5	11	within
fs32k	15	all	10	0.5825147032737732	rest	10	0	5	11	within
fs32k	15	all	11	0.6670278310775757	rest	10	0	5	11	within
fs32k	15	all	1	0.6177716851234436	rest	10	0	5	12	within
fs32k	15	all	2	0.6573720574378967	rest	10	0	5	12	within
fs32k	15	all	3	0.61698317527771	rest	10	0	5	12	within
fs32k	15	all	4	0.7115957736968994	rest	10	0	5	12	within
fs32k	15	all	5	0.6694971323013306	rest	10	0	5	12	within
fs32k	15	all	6	0.6456694602966309	rest	10	0	5	12	within
fs32k	15	all	7	0.6143552660942078	rest	10	0	5	12	within
fs32k	15	all	8	0.6280105710029602	rest	10	0	5	12	within
fs32k	15	all	9	0.6602217555046082	rest	10	0	5	12	within
fs32k	15	all	10	0.5951186418533325	rest	10	0	5	12	within
fs32k	15	all	11	0.677354633808136	rest	10	0	5	12	within
fs32k	15	all	1	0.6651946306228638	rest	10	0	5	13	within
fs32k	15	all	2	0.581260085105896	rest	10	0	5	13	within
fs32k	15	all	3	0.6312625408172607	rest	10	0	5	13	within
fs32k	15	all	4	0.6757193803787231	rest	10	0	5	13	within
fs32k	15	all	5	0.6792181730270386	rest	10	0	5	13	within
fs32k	15	all	6	0.6458112597465515	rest	10	0	5	13	within
fs32k	15	all	7	0.589169979095459	rest	10	0	5	13	within
fs32k	15	all	8	0.6703162789344788	rest	10	0	5	13	within
fs32k	15	all	9	0.6391721367835999	rest	10	0	5	13	within
fs32k	15	all	10	0.6008177995681763	rest	10	0	5	13	within
fs32k	15	all	11	0.6560542583465576	rest	10	0	5	13	within
fs32k	15	all	1	0.6600250601768494	rest	10	0	5	14	within
fs32k	15	all	2	0.6280980110168457	rest	10	0	5	14	within
fs32k	15	all	3	0.6567267179489136	rest	10	0	5	14	within
fs32k	15	all	4	0.7194762229919434	rest	10	0	5	14	within
fs32k	15	all	5	0.6967611312866211	rest	10	0	5	14	within
fs32k	15	all	6	0.6861613392829895	rest	10	0	5	14	within
fs32k	15	all	7	0.5890277028083801	rest	10	0	5	14	within
fs32k	15	all	8	0.6345086693763733	rest	10	0	5	14	within
fs32k	15	all	9	0.605902373790741	rest	10	0	5	14	within
fs32k	15	all	10	0.5964037775993347	rest	10	0	5	14	within
fs32k	15	all	11	0.6723625659942627	rest	10	0	5	14	within
fs32k	15	all	1	0.6006408929824829	rest	10	0	5	15	within
fs32k	15	all	2	0.6429399251937866	rest	10	0	5	15	within
fs32k	15	all	3	0.6466270685195923	rest	10	0	5	15	within
fs32k	15	all	4	0.7536738514900208	rest	10	0	5	15	within
fs32k	15	all	5	0.6530145406723022	rest	10	0	5	15	within
fs32k	15	all	6	0.6534081101417542	rest	10	0	5	15	within
fs32k	15	all	7	0.5818134546279907	rest	10	0	5	15	within
fs32k	15	all	8	0.6667038202285767	rest	10	0	5	15	within
fs32k	15	all	9	0.6279996633529663	rest	10	0	5	15	within
fs32k	15	all	10	0.5932956337928772	rest	10	0	5	15	within
fs32k	15	all	11	0.6418517231941223	rest	10	0	5	15	within
fs32k	15	all	1	0.655457615852356	rest	10	0	6	7	within
fs32k	15	all	2	0.6389821767807007	rest	10	0	6	7	within
fs32k	15	all	3	0.6351516842842102	rest	10	0	6	7	within
fs32k	15	all	4	0.727144181728363	rest	10	0	6	7	within
fs32k	15	all	5	0.7337909936904907	rest	10	0	6	7	within
fs32k	15	all	6	0.6208366751670837	rest	10	0	6	7	within
fs32k	15	all	7	0.593454122543335	rest	10	0	6	7	within
fs32k	15	all	8	0.6487641930580139	rest	10	0	6	7	within
fs32k	15	all	9	0.6580288410186768	rest	10	0	6	7	within
fs32k	15	all	10	0.6454170346260071	rest	10	0	6	7	within
fs32k	15	all	11	0.6383869647979736	rest	10	0	6	7	within
fs32k	15	all	1	0.6031085848808289	rest	10	0	6	8	within
fs32k	15	all	2	0.6393812894821167	rest	10	0	6	8	within
fs32k	15	all	3	0.5940044522285461	rest	10	0	6	8	within
fs32k	15	all	4	0.7313258051872253	rest	10	0	6	8	within
fs32k	15	all	5	0.7117162346839905	rest	10	0	6	8	within
fs32k	15	all	6	0.6275880336761475	rest	10	0	6	8	within
fs32k	15	all	7	0.6312878131866455	rest	10	0	6	8	within
fs32k	15	all	8	0.6166892051696777	rest	10	0	6	8	within
fs32k	15	all	9	0.6204972863197327	rest	10	0	6	8	within
fs32k	15	all	10	0.6036062836647034	rest	10	0	6	8	within
fs32k	15	all	11	0.6017277240753174	rest	10	0	6	8	within
fs32k	15	all	1	0.6561533808708191	rest	10	0	6	9	within
fs32k	15	all	2	0.6369739770889282	rest	10	0	6	9	within
fs32k	15	all	3	0.6260501146316528	rest	10	0	6	9	within
fs32k	15	all	4	0.6520138382911682	rest	10	0	6	9	within
fs32k	15	all	5	0.683788001537323	rest	10	0	6	9	within
fs32k	15	all	6	0.6008630990982056	rest	10	0	6	9	within
fs32k	15	all	7	0.6246145963668823	rest	10	0	6	9	within
fs32k	15	all	8	0.64691561460495	rest	10	0	6	9	within
fs32k	15	all	9	0.6359063982963562	rest	10	0	6	9	within
fs32k	15	all	10	0.6209959983825684	rest	10	0	6	9	within
fs32k	15	all	11	0.5894531607627869	rest	10	0	6	9	within
fs32k	15	all	1	0.6431149840354919	rest	10	0	6	10	within
fs32k	15	all	2	0.6480648517608643	rest	10	0	6	10	within
fs32k	15	all	3	0.6352505087852478	rest	10	0	6	10	within
fs32k	15	all	4	0.7405630946159363	rest	10	0	6	10	within
fs32k	15	all	5	0.6844210028648376	rest	10	0	6	10	within
fs32k	15	all	6	0.6349626779556274	rest	10	0	6	10	within
fs32k	15	all	7	0.6360141038894653	rest	10	0	6	10	within
fs32k	15	all	8	0.6639824509620667	rest	10	0	6	10	within
fs32k	15	all	9	0.6559590101242065	rest	10	0	6	10	within
fs32k	15	all	10	0.606692910194397	rest	10	0	6	10	within
fs32k	15	all	11	0.6063581705093384	rest	10	0	6	10	within
fs32k	15	all	1	0.6798718571662903	rest	10	0	6	11	within
fs32k	15	all	2	0.6309159994125366	rest	10	0	6	11	within
fs32k	15	all	3	0.6170594692230225	rest	10	0	6	11	within
fs32k	15	all	4	0.7378690242767334	rest	10	0	6	11	within
fs32k	15	all	5	0.6867061853408813	rest	10	0	6	11	within
fs32k	15	all	6	0.5835368633270264	rest	10	0	6	11	within
fs32k	15	all	7	0.5990824699401855	rest	10	0	6	11	within
fs32k	15	all	8	0.6735106706619263	rest	10	0	6	11	within
fs32k	15	all	9	0.5896713733673096	rest	10	0	6	11	within
fs32k	15	all	10	0.6218945980072021	rest	10	0	6	11	within
fs32k	15	all	11	0.6294509768486023	rest	10	0	6	11	within
fs32k	15	all	1	0.6584811210632324	rest	10	0	6	12	within
fs32k	15	all	2	0.6356180906295776	rest	10	0	6	12	within
fs32k	15	all	3	0.5660840272903442	rest	10	0	6	12	within
fs32k	15	all	4	0.6722655296325684	rest	10	0	6	12	within
fs32k	15	all	5	0.7059450745582581	rest	10	0	6	12	within
fs32k	15	all	6	0.6287712454795837	rest	10	0	6	12	within
fs32k	15	all	7	0.6190809011459351	rest	10	0	6	12	within
fs32k	15	all	8	0.6221213340759277	rest	10	0	6	12	within
fs32k	15	all	9	0.6502909660339355	rest	10	0	6	12	within
fs32k	15	all	10	0.6422359943389893	rest	10	0	6	12	within
fs32k	15	all	11	0.6303346157073975	rest	10	0	6	12	within
fs32k	15	all	1	0.5969911813735962	rest	10	0	6	13	within
fs32k	15	all	2	0.6195704340934753	rest	10	0	6	13	within
fs32k	15	all	3	0.5750985145568848	rest	10	0	6	13	within
fs32k	15	all	4	0.6431862115859985	rest	10	0	6	13	within
fs32k	15	all	5	0.6862155199050903	rest	10	0	6	13	within
fs32k	15	all	6	0.6145510673522949	rest	10	0	6	13	within
fs32k	15	all	7	0.6189173460006714	rest	10	0	6	13	within
fs32k	15	all	8	0.638740599155426	rest	10	0	6	13	within
fs32k	15	all	9	0.628472626209259	rest	10	0	6	13	within
fs32k	15	all	10	0.6337739825248718	rest	10	0	6	13	within
fs32k	15	all	11	0.5951427817344666	rest	10	0	6	13	within
fs32k	15	all	1	0.6515507102012634	rest	10	0	6	14	within
fs32k	15	all	2	0.6419941186904907	rest	10	0	6	14	within
fs32k	15	all	3	0.6345417499542236	rest	10	0	6	14	within
fs32k	15	all	4	0.7038270235061646	rest	10	0	6	14	within
fs32k	15	all	5	0.6960288286209106	rest	10	0	6	14	within
fs32k	15	all	6	0.6218076944351196	rest	10	0	6	14	within
fs32k	15	all	7	0.5853812098503113	rest	10	0	6	14	within
fs32k	15	all	8	0.6123974323272705	rest	10	0	6	14	within
fs32k	15	all	9	0.6525619626045227	rest	10	0	6	14	within
fs32k	15	all	10	0.6157519817352295	rest	10	0	6	14	within
fs32k	15	all	11	0.5945143103599548	rest	10	0	6	14	within
fs32k	15	all	1	0.6410803198814392	rest	10	0	6	15	within
fs32k	15	all	2	0.6077789664268494	rest	10	0	6	15	within
fs32k	15	all	3	0.6302834749221802	rest	10	0	6	15	within
fs32k	15	all	4	0.7344346642494202	rest	10	0	6	15	within
fs32k	15	all	5	0.6766325831413269	rest	10	0	6	15	within
fs32k	15	all	6	0.633735179901123	rest	10	0	6	15	within
fs32k	15	all	7	0.5962613224983215	rest	10	0	6	15	within
fs32k	15	all	8	0.6268714666366577	rest	10	0	6	15	within
fs32k	15	all	9	0.6424358487129211	rest	10	0	6	15	within
fs32k	15	all	10	0.6128807663917542	rest	10	0	6	15	within
fs32k	15	all	11	0.6523439288139343	rest	10	0	6	15	within
fs32k	15	all	1	0.6109458208084106	rest	10	0	7	8	within
fs32k	15	all	2	0.6628801822662354	rest	10	0	7	8	within
fs32k	15	all	3	0.6386838555335999	rest	10	0	7	8	within
fs32k	15	all	4	0.7291342616081238	rest	10	0	7	8	within
fs32k	15	all	5	0.7176440954208374	rest	10	0	7	8	within
fs32k	15	all	6	0.6496872305870056	rest	10	0	7	8	within
fs32k	15	all	7	0.6249256730079651	rest	10	0	7	8	within
fs32k	15	all	8	0.7037853598594666	rest	10	0	7	8	within
fs32k	15	all	9	0.6336487531661987	rest	10	0	7	8	within
fs32k	15	all	10	0.6605644822120667	rest	10	0	7	8	within
fs32k	15	all	11	0.6894212365150452	rest	10	0	7	8	within
fs32k	15	all	1	0.6878215074539185	rest	10	0	7	9	within
fs32k	15	all	2	0.6253045797348022	rest	10	0	7	9	within
fs32k	15	all	3	0.6467338800430298	rest	10	0	7	9	within
fs32k	15	all	4	0.6614565849304199	rest	10	0	7	9	within
fs32k	15	all	5	0.6716492772102356	rest	10	0	7	9	within
fs32k	15	all	6	0.6071082353591919	rest	10	0	7	9	within
fs32k	15	all	7	0.6064143180847168	rest	10	0	7	9	within
fs32k	15	all	8	0.6216608881950378	rest	10	0	7	9	within
fs32k	15	all	9	0.6306490302085876	rest	10	0	7	9	within
fs32k	15	all	10	0.6357260346412659	rest	10	0	7	9	within
fs32k	15	all	11	0.6438934803009033	rest	10	0	7	9	within
fs32k	15	all	1	0.6382321715354919	rest	10	0	7	10	within
fs32k	15	all	2	0.6186030507087708	rest	10	0	7	10	within
fs32k	15	all	3	0.6560884714126587	rest	10	0	7	10	within
fs32k	15	all	4	0.7069609761238098	rest	10	0	7	10	within
fs32k	15	all	5	0.6736367344856262	rest	10	0	7	10	within
fs32k	15	all	6	0.6269066333770752	rest	10	0	7	10	within
fs32k	15	all	7	0.5999142527580261	rest	10	0	7	10	within
fs32k	15	all	8	0.6357791423797607	rest	10	0	7	10	within
fs32k	15	all	9	0.6386243104934692	rest	10	0	7	10	within
fs32k	15	all	10	0.6377817988395691	rest	10	0	7	10	within
fs32k	15	all	11	0.6618256568908691	rest	10	0	7	10	within
fs32k	15	all	1	0.6654345393180847	rest	10	0	7	11	within
fs32k	15	all	2	0.6530168056488037	rest	10	0	7	11	within
fs32k	15	all	3	0.6222001910209656	rest	10	0	7	11	within
fs32k	15	all	4	0.7067800164222717	rest	10	0	7	11	within
fs32k	15	all	5	0.6718624234199524	rest	10	0	7	11	within
fs32k	15	all	6	0.5921698808670044	rest	10	0	7	11	within
fs32k	15	all	7	0.5775130391120911	rest	10	0	7	11	within
fs32k	15	all	8	0.6279362440109253	rest	10	0	7	11	within
fs32k	15	all	9	0.58500075340271	rest	10	0	7	11	within
fs32k	15	all	10	0.5944977402687073	rest	10	0	7	11	within
fs32k	15	all	11	0.6700105667114258	rest	10	0	7	11	within
fs32k	15	all	1	0.6869518160820007	rest	10	0	7	12	within
fs32k	15	all	2	0.6478005051612854	rest	10	0	7	12	within
fs32k	15	all	3	0.6221920847892761	rest	10	0	7	12	within
fs32k	15	all	4	0.6972477436065674	rest	10	0	7	12	within
fs32k	15	all	5	0.6860247850418091	rest	10	0	7	12	within
